,t_cap,t_hh,xlong,ylat
1273,1500.0,80.0,239.44112,45.59979
1274,2300.0,80.0,239.48841,45.6027
1275,1500.0,80.0,239.36410999999998,45.5444
1276,1500.0,80.0,239.41141,45.61889
1277,1500.0,80.0,239.44821000000002,45.57929
1278,1500.0,80.0,239.34190999999998,45.54219
1279,2300.0,80.0,239.49441000000002,45.57509
1280,1500.0,80.0,239.42991999999998,45.55339
1281,1500.0,80.0,239.36211,45.55159
1282,1500.0,80.0,239.47382,45.5593
1283,1500.0,80.0,239.36192,45.57579
1284,1500.0,80.0,239.47411,45.5537
1285,1500.0,80.0,239.49322,45.55959
1286,1500.0,80.0,239.53681,45.5738
1287,1500.0,80.0,239.41312,45.53639
1288,1500.0,80.0,239.41001,45.5575
1289,1500.0,80.0,239.36092,45.56229
1290,1500.0,80.0,239.41271,45.55069
1291,1500.0,80.0,239.36241,45.56559
1292,1500.0,80.0,239.36251,45.56989
1293,1500.0,80.0,239.49271,45.56249
1294,1500.0,80.0,239.45721,45.5472
1295,1500.0,80.0,239.53661,45.57509
1296,1500.0,80.0,239.49291,45.56389
1297,1500.0,80.0,239.41201,45.5473
1298,1500.0,80.0,239.49252,45.5669
1299,1500.0,80.0,239.46071999999998,45.5426
1300,1500.0,80.0,239.53651000000002,45.57639
1301,1500.0,80.0,239.36172,45.5729
1302,1500.0,80.0,239.47411,45.5523
1303,1500.0,80.0,239.45312,45.53779
1304,1500.0,80.0,239.45721,45.5487
1305,1500.0,80.0,239.40951,45.54139
1306,1500.0,80.0,239.47391,45.5565
1307,1500.0,80.0,239.40961,45.5542
1308,1500.0,80.0,239.53632,45.57919
1309,1500.0,80.0,239.40991,45.54289
1310,1500.0,80.0,239.36031,45.56059
1311,1500.0,80.0,239.36241,45.56699
1312,1500.0,80.0,239.40991,45.55589
1313,1500.0,80.0,239.41032,45.5444
1314,1500.0,80.0,239.45721,45.5458
1315,1500.0,80.0,239.49311,45.5654
1316,1500.0,80.0,239.36160999999998,45.5714
1317,1500.0,80.0,239.53622000000001,45.58059
1318,1500.0,80.0,239.53641,45.57789
1319,1500.0,80.0,239.40491,45.5608
1320,1500.0,80.0,239.36072000000001,45.5571
1321,1500.0,80.0,239.40901,45.53989
1322,1500.0,80.0,239.49252,45.56099
1323,1500.0,80.0,239.41231,45.54899
1324,1500.0,80.0,239.47401000000002,45.5551
1325,1500.0,80.0,239.53622000000001,45.58199
1326,1500.0,80.0,239.36251,45.56839
1327,1500.0,80.0,239.46062,45.5412
1328,1500.0,80.0,239.36182,45.56429
1329,1500.0,80.0,239.47382,45.5579
1330,1500.0,80.0,239.45731,45.5501
1331,1500.0,80.0,239.45381,45.53909
1332,1500.0,80.0,239.36072000000001,45.55899
1333,1500.0,80.0,239.36182,45.57439
1334,1500.0,80.0,239.80032,45.64339
1335,1500.0,80.0,239.79942,45.6736
1336,1500.0,80.0,239.79787,45.66154
1337,1500.0,80.0,239.80331,45.6689
1338,1500.0,80.0,239.80070999999998,45.6419
1339,1500.0,80.0,239.74271,45.65887
1340,1500.0,80.0,239.74532,45.65459
1341,1500.0,80.0,239.74138,45.66183
1342,1500.0,80.0,239.76932,45.65199
1343,1500.0,80.0,239.81968,45.65159
1344,1500.0,80.0,239.80431,45.6274
1345,1500.0,80.0,239.80711,45.6653
1346,1500.0,80.0,239.82017000000002,45.65058
1347,1500.0,80.0,239.74451,45.65599
1348,1500.0,80.0,239.80041,45.67239
1349,1500.0,80.0,239.80034999999998,45.65037
1350,1500.0,80.0,239.80491999999998,45.6261
1351,1500.0,80.0,239.80241,45.67009
1352,1500.0,80.0,239.77087,45.6476
1353,1500.0,80.0,239.80141,45.6713
1354,1500.0,80.0,239.80869,45.66207
1355,1500.0,80.0,239.80442,45.63741
1356,1500.0,80.0,239.75822,45.66409
1357,1500.0,80.0,239.81934,45.65255
1358,1500.0,80.0,239.79707000000002,45.66279
1359,1500.0,80.0,239.78201,45.66459
1360,1500.0,80.0,239.77940999999998,45.66689
1361,1500.0,80.0,239.79867000000002,45.66024
1362,1500.0,80.0,239.77021000000002,45.64879
1363,1500.0,80.0,239.80202,45.64629
1364,1500.0,80.0,239.75941,45.66179
1365,1500.0,80.0,239.73829,45.66736
1366,1500.0,80.0,239.81731000000002,45.64579
1367,1500.0,80.0,239.80840999999998,45.6204
1368,1500.0,80.0,239.80365999999998,45.63887
1369,1500.0,80.0,239.74132,45.66019
1370,1500.0,80.0,239.80592000000001,45.66639
1371,1500.0,80.0,239.80491999999998,45.63358
1372,1500.0,80.0,239.81898,45.63575
1373,1500.0,80.0,239.81099,45.6577
1374,1500.0,80.0,239.80691000000002,45.62299
1375,1500.0,80.0,239.74071,45.6633
1376,1500.0,80.0,239.73991,45.6647
1377,1500.0,80.0,239.75871,45.6629
1378,1500.0,80.0,239.73746,45.66866
1379,1500.0,80.0,239.81761,45.64449
1380,1500.0,80.0,239.81902,45.63409
1381,1500.0,80.0,239.80141,45.64769
1382,1500.0,80.0,239.80441000000002,45.63229
1383,1500.0,80.0,239.78301,45.66349
1384,1500.0,80.0,239.80762,45.62169
1385,1500.0,80.0,239.74361,45.65739
1386,1500.0,80.0,239.80471,45.6675
1387,1500.0,80.0,239.80798,45.66336
1388,1500.0,80.0,239.73910999999998,45.66599
1389,1500.0,80.0,239.81681,45.6471
1390,1500.0,80.0,239.80942,45.66079
1391,1500.0,80.0,239.78411,45.66219
1392,1500.0,80.0,239.82162,45.64187
1393,1500.0,80.0,239.8029,45.64029
1394,1500.0,80.0,239.82137,45.64288
1395,1500.0,80.0,239.80451,45.63089
1396,1500.0,80.0,239.78075,45.66579
1397,1500.0,80.0,239.80993,45.659
1398,1500.0,80.0,239.77021000000002,45.65089
1399,1500.0,80.0,239.80097999999998,45.64903
1400,1500.0,80.0,239.80511,45.6247
1401,1500.0,80.0,239.85721999999998,45.58709
1402,1500.0,80.0,239.86041,45.5785
1403,2100.0,80.0,239.70531,45.63619
1404,2100.0,80.0,239.80952000000002,45.6918
1405,2100.0,80.0,239.81381,45.68379
1406,1500.0,80.0,239.84341,45.61219
1407,1500.0,80.0,239.86211,45.57439
1408,1500.0,80.0,239.82172,45.5739
1409,2100.0,80.0,239.71591,45.66209
1410,1500.0,80.0,239.86151,45.57649
1411,2100.0,80.0,239.70412,45.6396
1412,1500.0,80.0,239.83112,45.5916
1413,1500.0,80.0,239.87231,45.59309
1414,1500.0,80.0,239.84481,45.61009
1415,2100.0,80.0,239.70531,45.6325
1416,1500.0,80.0,239.85931,45.5827
1417,1500.0,80.0,239.80482,45.57509
1418,1500.0,80.0,239.80592000000001,45.57299
1419,1500.0,80.0,239.82832000000002,45.61459
1420,1500.0,80.0,239.87441,45.61149
1421,2100.0,80.0,239.81251,45.6899
1422,1500.0,80.0,239.82211,45.57599
1423,2100.0,80.0,239.70101,45.6508
1424,2100.0,80.0,239.76752,45.63519
1425,1500.0,80.0,239.83092,45.58529
1426,1500.0,80.0,239.87180999999998,45.60329
1427,2100.0,80.0,239.75581,45.6438
1428,2100.0,80.0,239.79701,45.67759
1429,1500.0,80.0,239.82236,45.57811
1430,1500.0,80.0,239.85915,45.59256
1431,2100.0,80.0,239.81771,45.6764
1432,1500.0,80.0,239.858,45.62708
1433,2100.0,80.0,239.76701,45.65439
1434,1500.0,80.0,239.82761,45.6125
1435,2100.0,80.0,239.82822,45.68219
1436,2100.0,80.0,239.72681,45.64199
1437,2100.0,80.0,239.82352,45.68869
1438,2100.0,80.0,239.80531000000002,45.69439
1439,2100.0,80.0,239.71591,45.65579
1440,1500.0,80.0,239.86043,45.59536
1441,1500.0,80.0,239.80250999999998,45.5813
1442,1500.0,80.0,239.81741,45.59229
1443,2100.0,80.0,239.82622,45.68679
1444,1500.0,80.0,239.85951,45.60149
1445,1500.0,80.0,239.85791999999998,45.58999
1446,1500.0,80.0,239.87482,45.60099
1447,1500.0,80.0,239.82072,45.5822
1448,1500.0,80.0,239.83102,45.58949
1449,1500.0,80.0,239.82342,45.60679
1450,1500.0,80.0,239.80382,45.57729
1451,2100.0,80.0,239.71600999999998,45.6647
1452,2100.0,80.0,239.77071,45.6409
1453,1500.0,80.0,239.84232,45.60309
1454,1500.0,80.0,239.86151,45.63559
1455,1500.0,80.0,239.87451,45.59839
1456,1500.0,80.0,239.86021,45.6037
1457,1500.0,80.0,239.85971,45.58059
1458,1500.0,80.0,239.82931000000002,45.598
1459,1500.0,80.0,239.87691,45.61329
1460,2100.0,80.0,239.72631,45.6447
1461,1500.0,80.0,239.83039,45.59369
1462,2100.0,80.0,239.79832,45.6918
1463,2100.0,80.0,239.81781999999998,45.67299
1464,1500.0,80.0,239.87292,45.60949
1465,1500.0,80.0,239.82141000000001,45.58019
1466,1500.0,80.0,239.85977,45.623
1467,1500.0,80.0,239.82583,45.61078
1468,2100.0,80.0,239.79652,45.68559
1469,2100.0,80.0,239.77111,45.6443
1470,2100.0,80.0,239.71600999999998,45.65859
1471,2100.0,80.0,239.72611,45.65039
1472,1500.0,80.0,239.81841,45.60059
1473,1500.0,80.0,239.86352,45.5724
1474,1500.0,80.0,239.87241,45.60749
1475,1500.0,80.0,239.87672,45.59589
1476,2100.0,80.0,239.70111,45.64829
1477,2100.0,80.0,239.81360999999998,45.68049
1478,1500.0,80.0,239.87222,45.60539
1479,1500.0,80.0,239.86011000000002,45.63319
1480,2100.0,80.0,239.83150999999998,45.67889
1481,1500.0,80.0,239.85879,45.63131
1482,2100.0,80.0,239.75471,45.63969
1483,1500.0,80.0,239.81911,45.6028
1484,1500.0,80.0,239.85811999999999,45.62919
1485,1500.0,80.0,239.84481,45.6176
1486,1500.0,80.0,239.82072,45.60469
1487,1500.0,80.0,239.82941,45.60019
1488,2100.0,80.0,239.79642,45.68239
1489,1500.0,80.0,239.85982,45.5994
1490,1500.0,80.0,239.83102,45.5874
1491,1500.0,80.0,239.85973,45.61638
1492,1500.0,80.0,239.84350999999998,45.60539
1493,2100.0,80.0,239.75431,45.6359
1494,1500.0,80.0,239.81651,45.59649
1495,2100.0,80.0,239.79691,45.68869
1496,1500.0,80.0,239.84521,45.6149
1497,2100.0,80.0,239.70602,45.64259
1498,1500.0,80.0,239.85781,45.5846
1499,1500.0,80.0,239.82461,45.6088
1500,1500.0,80.0,239.82072,45.58429
1501,2100.0,80.0,239.74071,45.6512
1502,1500.0,80.0,239.82981,45.5958
1503,2100.0,80.0,239.70101,45.64589
1504,1500.0,80.0,239.864,45.61064
1505,1500.0,80.0,239.86002000000002,45.61919
1506,2100.0,80.0,239.76591000000002,45.65659
1507,1500.0,80.0,239.81702,45.5986
1508,1500.0,80.0,239.86372,45.57029
1509,1500.0,80.0,239.85841,45.62499
1510,2100.0,80.0,239.82832000000002,45.68469
1511,1500.0,80.0,239.80441000000002,45.5794
1512,2100.0,80.0,239.81821,45.67059
1513,1500.0,80.0,239.81715,45.59023
1514,2100.0,80.0,239.72491,45.6527
1515,1500.0,80.0,239.81731000000002,45.58809
1516,2100.0,80.0,239.72591,45.64729
1517,1500.0,80.0,239.81941,45.58629
1518,500.0,40.0,242.72829000000002,44.398
1519,500.0,40.0,242.7293,44.39854
1520,500.0,40.0,242.72528,44.3954
1521,500.0,40.0,242.72607,44.39566
1522,500.0,40.0,242.7269,44.39648
1523,500.0,40.0,242.72777000000002,44.39737
1524,2000.0,78.5,239.20580999999999,45.74279
1525,2000.0,78.5,239.20001000000002,45.75209
1526,2000.0,78.5,239.22942,45.7413
1527,2000.0,78.5,239.20101,45.74949
1528,2000.0,78.5,239.22932,45.73909
1529,2000.0,78.5,239.22271999999998,45.74249
1530,2000.0,78.5,239.22691,45.751
1531,2000.0,78.5,239.20101,45.73639
1532,2000.0,78.5,239.23820999999998,45.75089
1533,2000.0,78.5,239.22942,45.74349
1534,2000.0,78.5,239.22701,45.7488
1535,2000.0,78.5,239.23801,45.74649
1536,2000.0,78.5,239.23782,45.74439
1537,2000.0,78.5,239.21401,45.74389
1538,2000.0,78.5,239.20602,45.74749
1539,2000.0,78.5,239.21181,45.7408
1540,2000.0,78.5,239.23811,45.7488
1541,2000.0,78.5,239.22742,45.74669
1542,2000.0,78.5,239.21600999999998,45.74709
1543,2000.0,78.5,239.20101,45.7338
1544,2000.0,78.5,239.20001000000002,45.73869
1545,2000.0,78.5,239.19810999999999,45.7427
1546,2000.0,78.5,239.20990999999998,45.73859
1547,2000.0,78.5,239.20612,45.745
1548,2000.0,78.5,239.19801,45.74509
1549,2300.0,80.0,242.19891,46.56099
1550,2300.0,80.0,242.15211,46.5257
1551,2300.0,80.0,242.19319000000002,46.58853
1552,2300.0,80.0,242.15791000000002,46.52139
1553,2300.0,80.0,242.19071,46.4954
1554,2300.0,80.0,242.20602,46.489
1555,2300.0,80.0,242.18871000000001,46.53729
1556,2300.0,80.0,242.16841,46.54699
1557,2300.0,80.0,242.19181,46.48249
1558,2300.0,80.0,242.15911,46.4833
1559,2300.0,80.0,242.17361,46.47249
1560,2300.0,80.0,242.16441,46.58419
1561,2300.0,80.0,242.19681,46.50549
1562,2300.0,80.0,242.14041,46.51279
1563,2300.0,80.0,242.14781,46.5086
1564,2300.0,80.0,242.21041,46.47969
1565,2300.0,80.0,242.20361,46.4833
1566,2300.0,80.0,242.18061,46.49909
1567,2300.0,80.0,242.14751,46.55359
1568,2300.0,80.0,242.21172,46.47789
1569,2300.0,80.0,242.15051,46.508
1570,2300.0,80.0,242.20391,46.4926
1571,2300.0,80.0,242.15231,46.5515
1572,2300.0,80.0,242.23202,46.47329
1573,2300.0,80.0,242.14712,46.50259
1574,2300.0,80.0,242.20201,46.49629
1575,2300.0,80.0,242.18552,46.53289
1576,2300.0,80.0,242.15842,46.5528
1577,2300.0,80.0,242.19382000000002,46.5627
1578,2300.0,80.0,242.14021,46.4754
1579,2300.0,80.0,242.18131,46.47379
1580,2300.0,80.0,242.20592,46.48209
1581,2300.0,80.0,242.20521,46.4908
1582,2300.0,80.0,242.17422,46.50079
1583,2300.0,80.0,242.18932,46.5123
1584,2300.0,80.0,242.18950999999998,46.5304
1585,2300.0,80.0,242.15951,46.50589
1586,2300.0,80.0,242.18221,46.56389
1587,2300.0,80.0,242.14281,46.47459
1588,2300.0,80.0,242.21891,46.58009
1589,2300.0,80.0,242.16471,46.474
1590,2300.0,80.0,242.19302,46.49419
1591,2300.0,80.0,242.17152,46.5784
1592,2300.0,80.0,242.16550999999998,46.58239
1593,2300.0,80.0,242.21501,46.5425
1594,2300.0,80.0,242.16081,46.50419
1595,2300.0,80.0,242.18701,46.5388
1596,2300.0,80.0,242.17101,46.54619
1597,2300.0,80.0,242.15652,46.5701
1598,2300.0,80.0,242.18191000000002,46.54359
1599,2300.0,80.0,242.18141,46.57219
1600,2300.0,80.0,242.14091000000002,46.5542
1601,2300.0,80.0,242.22141,46.579
1602,2300.0,80.0,242.14542,46.47369
1603,2300.0,80.0,242.18372,46.5622
1604,2300.0,80.0,242.17882,46.47829
1605,2300.0,80.0,242.23131999999998,46.4754
1606,2300.0,80.0,242.22771,46.48129
1607,2300.0,80.0,242.19781,46.50369
1608,2300.0,80.0,242.18002,46.54509
1609,2300.0,80.0,242.19911000000002,46.5019
1610,2300.0,80.0,242.16402,46.48129
1611,2300.0,80.0,242.20821,46.481
1612,2300.0,80.0,242.17361,46.5771
1613,2300.0,80.0,242.16001,46.55109
1614,2300.0,80.0,242.18552,46.49699
1615,2300.0,80.0,242.18021,46.56529
1616,2300.0,80.0,242.19641000000001,46.50789
1617,2300.0,80.0,242.17622,46.49939
1618,2300.0,80.0,242.19341,46.51109
1619,2300.0,80.0,242.16502,46.5696
1620,2300.0,80.0,242.21442000000002,46.54459
1621,2300.0,80.0,242.20011,46.5001
1622,2300.0,80.0,242.16962,46.5799
1623,2300.0,80.0,242.18231,46.47179
1624,2300.0,80.0,242.14551,46.50979
1625,2300.0,80.0,242.19601,46.58529
1626,2300.0,80.0,242.18372,46.5421
1627,2300.0,80.0,242.19402,46.5868
1628,2300.0,80.0,242.18531000000002,46.54039
1629,2300.0,80.0,242.20291,46.4945
1630,2300.0,80.0,242.16251,46.47519
1631,2300.0,80.0,242.21361000000002,46.54649
1632,2300.0,80.0,242.17812,46.56669
1633,2300.0,80.0,242.15921,46.56939
1634,2300.0,80.0,242.20901,46.55399
1635,2300.0,80.0,242.23461,46.47249
1636,2300.0,80.0,242.15951,46.5197
1637,2300.0,80.0,242.16710999999998,46.5002
1638,2300.0,80.0,242.19361,46.48089
1639,2300.0,80.0,242.16571,46.54759
1640,2300.0,80.0,242.19572,46.4936
1641,2300.0,80.0,242.16460999999998,46.50129
1642,2300.0,80.0,242.14091000000002,46.52039
1643,2300.0,80.0,242.20811,46.55589
1644,2300.0,80.0,242.17941000000002,46.47619
1645,2300.0,80.0,242.20322,46.58369
1646,2300.0,80.0,242.15231,46.473
1647,2300.0,80.0,242.15411,46.5243
1648,2300.0,80.0,242.14362,46.5192
1649,2300.0,80.0,242.17982,46.5739
1650,2300.0,80.0,242.18282,46.57039
1651,2300.0,80.0,242.15440999999998,46.48529
1652,2300.0,80.0,242.18791,46.4959
1653,2300.0,80.0,242.16122000000001,46.54929
1654,2300.0,80.0,242.22012,46.53539
1655,2300.0,80.0,242.18701,46.53119
1656,2300.0,80.0,242.16171,46.48249
1657,2300.0,80.0,242.15061,46.52749
1658,2300.0,80.0,242.20291,46.55819
1659,2300.0,80.0,242.21891,46.5374
1660,2300.0,80.0,242.21161999999998,46.55019
1661,2300.0,80.0,242.15690999999998,46.5094
1662,2300.0,80.0,242.17381,46.54559
1663,2300.0,80.0,242.14310999999998,46.5108
1664,2300.0,80.0,242.17081000000002,46.4731
1665,2300.0,80.0,242.13821000000002,46.52119
1666,2300.0,80.0,242.20132,46.48449
1667,2300.0,80.0,242.15272,46.487
1668,2300.0,80.0,242.16271,46.50269
1669,2300.0,80.0,242.19151,46.52879
1670,2300.0,80.0,242.15600999999998,46.52279
1671,2300.0,80.0,242.15771,46.5075
1672,2300.0,80.0,242.19651,46.48019
1673,2300.0,80.0,242.20972,46.55179
1674,2300.0,80.0,242.20811,46.58099
1675,2300.0,80.0,242.21681,46.53869
1676,2300.0,80.0,242.19151,46.56389
1677,2300.0,80.0,242.20122,46.5598
1678,2300.0,80.0,242.16111999999998,46.51799
1679,2300.0,80.0,242.14992,46.50219
1680,2300.0,80.0,242.15911,46.47509
1681,2300.0,80.0,242.17561,46.5756
1682,2300.0,80.0,242.20032,46.5855
1683,2300.0,80.0,242.20111,46.4982
1684,2300.0,80.0,242.22932,46.47689
1685,2300.0,80.0,242.14812,46.4731
1686,2300.0,80.0,242.22821,46.47889
1687,2300.0,80.0,242.18301,46.49799
1688,2300.0,80.0,242.19621,46.5617
1689,2300.0,80.0,242.20580999999999,46.5822
1690,2300.0,80.0,242.19572,46.5099
1691,2300.0,80.0,242.15001999999998,46.55259
1692,2300.0,80.0,242.15662,46.4843
1693,2300.0,80.0,242.16741000000002,46.47339
1694,2300.0,80.0,242.16692,46.58069
1695,2300.0,80.0,242.21591,46.54059
1696,2300.0,80.0,242.14481,46.5542
1697,2300.0,80.0,242.21281,46.54839
1698,1800.0,67.0,242.27170999999998,46.3752
1699,1800.0,67.0,242.27891,46.3867
1700,1800.0,67.0,242.27772,46.3746
1701,1800.0,67.0,242.26771,46.37669
1702,1800.0,67.0,242.28031,46.38549
1703,1800.0,67.0,242.24421999999998,46.3999
1704,1800.0,67.0,242.23261,46.38739
1705,1800.0,67.0,242.18182000000002,46.38919
1706,1800.0,67.0,242.23672,46.3681
1707,1800.0,67.0,242.24381,46.3626
1708,1800.0,67.0,242.19871,46.3775
1709,1800.0,67.0,242.25321,46.3933
1710,1800.0,67.0,242.23981,46.3839
1711,1800.0,67.0,242.16721,46.391
1712,1800.0,67.0,242.21522,46.3746
1713,1800.0,67.0,242.18981,46.38659
1714,1800.0,67.0,242.22611,46.3984
1715,1800.0,67.0,242.2276,46.37344
1716,1800.0,67.0,242.22781,46.39739
1717,1800.0,67.0,242.24831,46.39829
1718,1800.0,67.0,242.23140999999998,46.38879
1719,1800.0,67.0,242.21951,46.3737
1720,1800.0,67.0,242.19641000000001,46.37759
1721,1800.0,67.0,242.23032,46.37159
1722,1800.0,67.0,242.18621000000002,46.38839
1723,1800.0,67.0,242.27991,46.37409
1724,1800.0,67.0,242.24737,46.37763
1725,1800.0,67.0,242.24982,46.36929
1726,1800.0,67.0,242.20782,46.37679
1727,1800.0,67.0,242.26372,46.37819
1728,1800.0,67.0,242.25661,46.36659
1729,1800.0,67.0,242.25781,46.4218
1730,1800.0,67.0,242.21588,46.38796
1731,1800.0,67.0,242.17961,46.3896
1732,1800.0,67.0,242.16890999999998,46.39019
1733,1800.0,67.0,242.17371,46.39079
1734,1800.0,67.0,242.25601,46.4227
1735,1800.0,67.0,242.21732,46.3742
1736,1800.0,67.0,242.25437,46.36714
1737,1800.0,67.0,242.28242,46.3849
1738,1800.0,67.0,242.23592,46.3854
1739,1800.0,67.0,242.24281000000002,46.41399
1740,1800.0,67.0,242.23791,46.38469
1741,1800.0,67.0,242.20241,46.3761
1742,1800.0,67.0,242.27361000000002,46.37439
1743,1800.0,67.0,242.19022,46.3794
1744,1800.0,67.0,242.24151999999998,46.4152
1745,1800.0,67.0,242.28231,46.37399
1746,1800.0,67.0,242.26971,46.37589
1747,1800.0,67.0,242.24551,46.3784
1748,1800.0,67.0,242.17541,46.38979
1749,1800.0,67.0,242.21791000000002,46.38728
1750,1800.0,67.0,242.18801000000002,46.38749
1751,1800.0,67.0,242.19321,46.3797
1752,1800.0,67.0,242.25951,46.42849
1753,1800.0,67.0,242.21301,46.3769
1754,1800.0,67.0,242.26572,46.3775
1755,1800.0,67.0,242.25001,46.39719
1756,1800.0,67.0,242.23221999999998,46.3709
1757,1800.0,67.0,242.17131,46.3905
1758,1800.0,67.0,242.25501,46.4321
1759,1800.0,67.0,242.23392,46.36989
1760,1800.0,67.0,242.27621,46.3872
1761,1800.0,67.0,242.19511,46.3789
1762,1800.0,67.0,242.23402,46.38619
1763,1800.0,67.0,242.25221,46.3677
1764,1800.0,67.0,242.25023,46.38608
1765,1800.0,67.0,242.21131,46.37769
1766,1800.0,67.0,242.24827,46.38663
1767,1800.0,67.0,242.23910999999998,46.36739
1768,1800.0,67.0,242.24191000000002,46.3831
1769,1800.0,67.0,242.20091,46.3774
1770,1800.0,67.0,242.19161,46.38559
1771,1800.0,67.0,242.24631,46.39899
1772,1800.0,67.0,242.18401,46.38879
1773,1800.0,67.0,242.25652,46.43089
1774,1800.0,67.0,242.27431,46.38789
1775,1800.0,67.0,242.25790999999998,46.4297
1776,1800.0,67.0,242.11941000000002,46.36929
1777,1800.0,67.0,242.11481,46.37579
1778,1800.0,67.0,242.17361,46.35759
1779,1800.0,67.0,242.13891999999998,46.34819
1780,1800.0,67.0,242.17561,46.35289
1781,1800.0,67.0,242.13641,46.35329
1782,1800.0,67.0,242.16161,46.348
1783,1800.0,67.0,242.13351,46.3686
1784,1800.0,67.0,242.17512,46.3564
1785,1800.0,67.0,242.12071,46.36829
1786,1800.0,67.0,242.17070999999999,46.3621
1787,1800.0,67.0,242.11811,46.37549
1788,1800.0,67.0,242.15711,46.356
1789,1800.0,67.0,242.17181,46.36079
1790,1800.0,67.0,242.14231,46.36369
1791,1800.0,67.0,242.16931,46.3639
1792,1800.0,67.0,242.13702,46.3668
1793,1800.0,67.0,242.14021,46.35169
1794,1800.0,67.0,242.14051,46.34729
1795,1800.0,67.0,242.13891999999998,46.3663
1796,1800.0,67.0,242.14532,46.36169
1797,1800.0,67.0,242.16751,46.36459
1798,1800.0,67.0,242.15821,46.3499
1799,1800.0,67.0,242.16181,46.3654
1800,1800.0,67.0,242.13181,46.36979
1801,1800.0,67.0,242.13481000000002,46.35429
1802,1800.0,67.0,242.13810999999998,46.3523
1803,1800.0,67.0,242.15991,46.349
1804,1800.0,67.0,242.13351,46.3555
1805,1800.0,67.0,242.11831999999998,46.37059
1806,1800.0,67.0,242.17771,46.35289
1807,1800.0,67.0,242.15151,46.3551
1808,1800.0,67.0,242.17982,46.35289
1809,1800.0,67.0,242.14111,46.3649
1810,1800.0,67.0,242.16370999999998,46.3649
1811,1800.0,67.0,242.13512,46.36739
1812,1800.0,67.0,242.15911,46.35539
1813,1800.0,67.0,242.15581,46.36639
1814,1800.0,67.0,242.15391,46.36689
1815,3600.0,82.0,239.89632,45.55605
1816,3600.0,82.0,239.89883,45.56879
1817,3600.0,82.0,239.85576,45.53598
1818,3450.0,87.0,239.88636,45.57255
1819,3600.0,82.0,239.90251999999998,45.50111
1820,3600.0,82.0,239.89949000000001,45.56604
1821,3600.0,82.0,239.85615,45.56598
1822,3600.0,82.0,239.90143999999998,45.49819
1823,3600.0,82.0,239.85388,45.54757
1824,3600.0,82.0,239.87193000000002,45.53816
1825,3600.0,82.0,239.87376,45.50995
1826,3600.0,82.0,239.86148,45.55509
1827,3600.0,82.0,239.92036000000002,45.53892
1828,3600.0,82.0,239.85546,45.5331
1829,3600.0,82.0,239.87333999999998,45.50012
1830,3600.0,82.0,239.90494999999999,45.50396
1831,3600.0,82.0,239.87985,45.58342
1832,3600.0,82.0,239.91219999999998,45.51287
1833,3600.0,82.0,239.89566000000002,45.56023
1834,3600.0,82.0,239.92425,45.53578
1835,3600.0,82.0,239.87337,45.54904
1836,3600.0,82.0,239.89439,45.55097
1837,3600.0,82.0,239.90925,45.50991
1838,3600.0,82.0,239.87657000000002,45.56251
1839,3600.0,82.0,239.90028,45.57132
1840,3450.0,87.0,239.88042000000002,45.58641
1841,3600.0,82.0,239.92506,45.53294
1842,3600.0,82.0,239.89776999999998,45.56337
1843,3450.0,87.0,239.89421,45.5836
1844,3600.0,82.0,239.89776999999998,45.4921
1845,3600.0,82.0,239.92437,45.5303
1846,3600.0,82.0,239.85606,45.56301
1847,3600.0,82.0,239.87342999999998,45.5033
1848,3600.0,82.0,239.87333,45.50646
1849,3450.0,87.0,239.89642,45.58896
1850,3600.0,82.0,239.87374,45.51286
1851,3600.0,82.0,239.87958,45.58095
1852,3450.0,87.0,239.88699,45.57554
1853,3600.0,82.0,239.85612,45.55959
1854,3600.0,82.0,239.87357,45.49718
1855,3600.0,82.0,239.85424999999998,45.53869
1856,3600.0,82.0,239.90004,45.49552
1857,3600.0,82.0,239.90245,45.5734
1858,3600.0,82.0,239.87931,45.57722
1859,3600.0,82.0,239.87032,45.5601
1860,3600.0,82.0,239.87071,45.54047
1861,3600.0,82.0,239.91775,45.51535
1862,3600.0,82.0,239.8548,45.55194
1863,3600.0,82.0,239.85187000000002,45.54152
1864,3600.0,82.0,239.87308000000002,45.552
1865,3600.0,82.0,239.8529,45.54434
1866,3600.0,82.0,239.88358,45.56589
1867,3600.0,82.0,239.89503000000002,45.54822
1868,3600.0,82.0,239.9071,45.50678
1869,3600.0,82.0,239.87209000000001,45.54347
1870,3600.0,82.0,239.87328,45.54604
1871,1300.0,60.0,240.91775,46.1076
1872,1300.0,60.0,240.89657,46.07698
1873,1300.0,60.0,240.90652,46.09729
1874,1300.0,60.0,240.90961,46.09539
1875,1300.0,60.0,240.89488,46.10046
1876,1300.0,60.0,240.89291,46.1008
1877,1300.0,60.0,240.92162000000002,46.10674
1878,1300.0,60.0,240.91741000000002,46.093
1879,1300.0,60.0,240.89922,46.09909
1880,1300.0,60.0,240.88900999999998,46.1013
1881,1300.0,60.0,240.92918,46.10504
1882,1300.0,60.0,240.91156999999998,46.10858
1883,1300.0,60.0,240.89267999999998,46.08043
1884,1300.0,60.0,240.91550999999998,46.09359
1885,1300.0,60.0,240.89105,46.08126
1886,1300.0,60.0,240.88947000000002,46.08207
1887,1300.0,60.0,240.89712,46.09929
1888,1300.0,60.0,240.90301,46.09839
1889,1300.0,60.0,240.91396,46.10846
